label,review
1, "帮我看看明天彩票啥时候开奖呀，小助手，求求你啦，说不定我能中大奖"
1, "给我推荐几款适合新手用的绘画工具呗，宝，麻烦你啦，我想学画画"
1, "帮我查查某歌手的巡回演唱会日程呗，拜托拜托，我想去追星， 小助手，"
1, "宝宝，帮我打开智能扫地机器人开始打扫嘛，辛苦你啦，家里有点乱啦"
1, "宝宝，能不能拜托你帮我获取一下今天某知名股票的实时股价走势，我关注好久了。"
1, "宝贝，帮我查查距离咱们家最近的三甲医院的挂号方式，我有点不舒服想去看看。"
1, 宝，辛苦你帮我了解下本市下周有哪些正在举办的艺术展览，我想去逛逛。
1, 拜托你帮我打听下本市最近有没有那种特别小众但很有创意的手工艺品展览，我最近对手工艺品超感兴趣，想去瞧一瞧。
1, 亲爱的，辛苦你帮我找找看本市这周末有哪些关于摄影艺术的展览，我想学习学习人家的拍摄技巧和构图思路 。
1, 宝宝，能不能麻烦你帮我了解下咱们市下周有没有那种融合了科技与艺术的新媒体艺术展，宝贝，感觉会很酷炫，好想体验一番。
1, 帮我查查看本市近期有没有知名艺术家的个人巡回画展，我一直都很欣赏他们的创作风格，想去现场近距离感受下艺术氛围。
1, 劳驾你帮我问问有没有那种以儿童艺术创作为主题的展览，宝，想带家里的小朋友去熏陶熏陶，激发下他的创造力 。
1, 宝宝，麻烦你帮我打听下本市近期有没有那种聚焦于现代抽象艺术的展览，我想感受下抽象艺术独特的美学表达，说不定还能给我的创作带来新灵感呢。
1, 辛苦你帮我找找看这几天市内有没有那种将艺术与环保主题相结合的展览，现在环保这么重要，我想看看艺术家们是如何通过艺术形式来传达环保理念的 。
1, 宝，能不能拜托你帮我了解下咱们市下周有没有那种专门展示小众艺术流派作品的展览，我想挖掘一些小众但超有魅力的艺术宝藏。
1, 宝贝，帮我查查看本市这周末有没有那种把传统手工艺和当代艺术融合在一起的展览，我对传统手工艺的创新传承特别感兴趣，想去一探究竟。
1, 亲爱的，劳驾你帮我问问有没有以摄影艺术为主题，且重点展示街头摄影作品的展览，我一直喜欢街头摄影，想看看别人镜头下的城市百态。
1, 麻烦你帮我看看最近市内有没有那种展示来自世界各地民间艺术的展览，我想感受不同地域的民间艺术风情，拓宽下艺术视野。
1, 宝，拜托你帮我打听下本市有没有那种以儿童视角创作的艺术作品展览，感觉小朋友的艺术视角很独特，想去体验下童真童趣的艺术世界。
1, 辛苦你帮我找找看本市近期有没有那种以音乐为灵感来源的艺术创作展览，比如用绘画、雕塑等形式来诠释音乐，宝贝，我觉得会很有意思。
1, 亲爱的，能不能拜托你帮我了解下咱们市下周有没有那种聚焦于女性艺术家作品的展览，我想关注下女性艺术家的创作视角和表达。
1, 帮我查查看本市这周末有没有那种以废旧物品为材料进行艺术创作的展览，感觉变废为宝的艺术创作超酷，想去见识见识。 
1, "给我开一下空调呗，我有点冷了"
1, 宝，帮我把加湿器打开好不好，屋里太干燥啦
1, 麻烦把智能台灯亮度调高些，这光线有点暗，亲爱的，我看不清楚书
1, 帮我把热水器温度调高点，我想舒舒服服泡个热水澡
1, 宝贝，拜托把窗帘拉上吧，阳光太刺眼啦
1, 帮我把风扇风速调小一档，风有点大了
1, 宝，能不能把扫地机器人启动一下，地上有点脏啦
1, 宝宝，麻烦你把电视音量调小一点，声音太吵啦
1, 帮我把空气净化器开到最大档，感觉空气不太好，宝贝，我有点咳嗽
1, 把路由器重启一下呗，网络有点卡顿，亲爱的，谢谢你
1, 帮我把智能门锁设置成离家模式，宝，咱们要出门啦
1, 给我今天的新闻
1, 帮我查一下明天的天气
1, 我想知道最近的新闻
1, 明天的行程安排
1, 设置一下明天的闹钟
1, 更新一下明天的日程
1, 给我查一下我的快递
1, 我的快递到哪了?
1, 帮我查一下我的快递
1, 推荐附近评分4.8以上的川菜馆
1, 帮我筛选20元以内的韩式拌饭
1, 查看酸菜鱼外卖的实时配送时间
1, 比对面条先生和老碗巷的优惠力度
1, 预定明天中午12点的轻食沙拉
1, 查找可送宠物医院的猫粮外卖
1, 筛选无麸质蛋糕的烘焙店配送
1, 列出周边24小时营业的粥铺
1, 查询小龙虾外卖的环保包装选项
1, 预约生日蛋糕次日达服务
1, 定位能送办公区的低卡餐车
1, 生成素食餐厅的热量对比表
1, 查找支持医保卡支付的药膳馆
1, 检测海鲜刺身外卖的冷链记录
1, 预定跨城配送的节日礼盒
1, 给我开一下空调呗，我有点冷了

1, "这个手册里面讲的是啥"
1, "我想了解这个项目"
1, 这个软件的功能是什么
1, 这个产品的优势在哪里
1, 如何设置背景颜色
1, 如何调整字体大小
1, "这个设备的操作流程是什么"
1,天气时钟使用的是什么技术
1,如何获取项目的源代码
1,项目里面使用的API如何获取
1,如何查看项目的文档
1,这个项目是谁做的
1,这个项目的定位是什么
1,这个项目有哪些不足
1,天气时钟的界面有哪些元素
1,查一下手册里面都有哪些内容
1,这个项目的目标用户是谁
1,这个项目的功能有哪些
1,这个项目的技术栈是什么
1, "这个功能的适用场景有哪些"
1,我要如何改进这个项目里面的功能
1,这个项目的设计风格是什么
1,项目的网址在哪里
1,我在哪里可以看到这个天气时钟的讲解视频
1,这个项目的开发周期是多久
1,这个项目的开发团队有多少人
1,这个天气时钟是开源的吗?
1,这个项目的设计理念是什么
1,这个天气时钟的小游戏有哪些玩法？
1,天气时钟的相机功能有哪些拍摄模式？
1,时钟的相机如何设置相机的参数，比如焦距、感光度？
1,项目的自定义设置中可以调整哪些具体的参数？
1,天气时钟是怎样获取特定城市的详细气象资讯？
1,项目里面的网络资讯的更新频率是多少？
1,这个项目是否支持语音控制，若支持，有哪些语音指令？
1,天气时钟的界面布局可以调整吗，如何调整？
1,项目中使用的小游戏开发框架是什么？
1,相机功能是否支持图片编辑，具体有哪些编辑功能？
1,项目的自定义设置是否可以保存为不同的配置方案？
1,天气时钟的数据存储方式是什么？
1,项目是否支持多语言，如何切换语言？
1,相机拍摄的图片默认存储路径在哪里？
1,自定义设置中的主题风格有几种？
1,怎样设置天气时钟的预警功能？
1,项目使用的网络请求库是什么？
1,天气时钟的电量消耗情况如何？
1,项目里面的小游戏是否有排行榜功能，如何查看？
1,相机拍摄的视频格式是什么？
1,自定义设置中能否设置快捷键？
1,桌面时钟如何对获取到的网络资讯进行筛选？
1,天气时钟是否支持与其他智能设备联动？
1,这个项目有没有配套的移动应用？
1,项目开发团队后续有哪些更新计划？
1,天气时钟的误差范围是多少？
1,小游戏是否支持多人联机？
1,相机功能有没有防抖设置？
1,给我详细讲解一下这一个项目的情况
1,这个项目的功能有哪些
1,我可以使用这个项目做什么
1,这个玩意的供电是如何做到的
1,这个项目的优势在哪里
1,这个项目如何定价
1,我想学习这个项目，要看哪些资料
1,项目的依赖库版本要求是什么
1,如何查看系统日志中的错误记录
1,项目备份恢复的操作手册在哪里
